customer_id,Full_name,email,Age,Gender,Marital_Status,Family_Size,Dependent count,Occupation,Occupation type,Monthly_Income,KYC status,City,Kids_in_Household,App_Installed,Existing Customer,Credit score,Social_Media_Active
CUST1930,Sneha Patel,sneha.patel1930@example.com,51,Female,Married,2,4,Civil Servant,Full-time,176875,N,Indore,3,Y,N,532,Y
CUST1931,Kavya Verma,kavya.verma1931@example.com,54,Male,Single,1,0,Banker,Part-time,134898,N,Bengaluru,0,Y,Y,638,Y
CUST1932,Kavya Verma,kavya.verma1932@example.com,49,Male,Married,1,0,Homemaker,Part-time,88573,Y,Lucknow,2,N,N,606,Y
CUST1933,Rohit Banerjee,rohit.banerjee1933@example.com,29,Male,Single,3,2,Teacher,Part-time,145872,Y,Lucknow,0,N,Y,634,N
CUST1934,Riya Banerjee,riya.banerjee1934@example.com,32,Female,Married,2,4,Engineer,Part-time,114104,Y,Delhi,1,Y,N,586,Y
CUST1935,Pooja Sharma,pooja.sharma1935@example.com,48,Female,Single,0,4,Teacher,Part-time,230825,Y,Patna,0,N,Y,586,Y
CUST1936,Meera Nair,meera.nair1936@example.com,44,Male,Single,3,0,Banker,Full-time,204975,Y,Kochi,0,N,N,672,N
CUST1937,Arjun Das,arjun.das1937@example.com,36,Female,Married,0,2,IT Professional,Full-time,156135,N,Ahmedabad,1,Y,Y,464,Y
CUST1938,Sneha Reddy,sneha.reddy1938@example.com,36,Male,Married,1,0,Banker,Part-time,76585,Y,Ahmedabad,2,Y,Y,533,N
CUST1939,Pooja Kapoor,pooja.kapoor1939@example.com,34,Male,Married,1,0,Civil Servant,Full-time,136437,Y,Bengaluru,2,N,Y,599,N
CUST1940,Neha Verma,neha.verma1940@example.com,37,Female,Married,3,4,Architect,Full-time,77719,N,Lucknow,2,N,Y,586,N
CUST1941,Rohit Joshi,rohit.joshi1941@example.com,41,Male,Single,0,4,Engineer,Full-time,79308,N,Mumbai,0,Y,N,679,N
CUST1942,Amit Banerjee,amit.banerjee1942@example.com,21,Male,Married,2,3,Pharmacist,Part-time,54899,N,Bhopal,2,N,N,645,N
CUST1943,Kavya Iyer,kavya.iyer1943@example.com,49,Male,Single,2,0,Doctor,Full-time,195203,Y,Kochi,0,Y,N,479,N
CUST1944,Arjun Banerjee,arjun.banerjee1944@example.com,36,Female,Single,2,0,Advocate,Full-time,233647,Y,Kolkata,0,Y,N,521,N
CUST1945,Meera Banerjee,meera.banerjee1945@example.com,53,Female,Married,0,4,Teacher,Full-time,28850,N,Mumbai,2,Y,N,629,N
CUST1946,Amit Malhotra,amit.malhotra1946@example.com,22,Female,Single,2,0,Advocate,Full-time,29629,N,Pune,0,Y,Y,498,Y
CUST1947,Karan Verma,karan.verma1947@example.com,46,Female,Single,2,0,IT Professional,Part-time,126255,Y,Lucknow,0,N,N,457,N
CUST1948,Sneha Iyer,sneha.iyer1948@example.com,24,Male,Married,1,0,Civil Servant,Full-time,28212,Y,Indore,0,N,N,559,N
CUST1949,Karan Joshi,karan.joshi1949@example.com,38,Male,Single,3,2,Engineer,Full-time,188694,Y,Bhopal,0,N,Y,616,N
CUST1950,Sneha Gupta,sneha.gupta1950@example.com,60,Male,Married,2,3,Doctor,Full-time,147130,N,Bhopal,1,Y,N,592,N
CUST1951,Rahul Verma,rahul.verma1951@example.com,41,Female,Married,0,0,Pharmacist,Full-time,213708,N,Bhopal,2,Y,N,696,Y
CUST1952,Neha Gupta,neha.gupta1952@example.com,42,Male,Married,1,0,Civil Servant,Full-time,192027,N,Hyderabad,3,N,Y,571,Y
CUST1953,Kavya Verma,kavya.verma1953@example.com,45,Male,Married,1,3,Doctor,Part-time,29510,Y,Pune,2,Y,Y,504,N
CUST1954,Riya Gupta,riya.gupta1954@example.com,51,Male,Married,0,1,IT Professional,Part-time,142587,Y,Indore,1,Y,Y,628,N
CUST1955,Karan Reddy,karan.reddy1955@example.com,57,Female,Married,0,1,Architect,Full-time,185275,N,Kochi,0,N,Y,541,N
CUST1956,Kavya Reddy,kavya.reddy1956@example.com,50,Female,Married,3,1,Homemaker,Part-time,94338,Y,Kochi,3,Y,N,652,Y
CUST1957,Nikhil Sinha,nikhil.sinha1957@example.com,31,Male,Single,1,4,Teacher,Full-time,43667,Y,Chandigarh,0,Y,N,492,Y
CUST1958,Priya Kapoor,priya.kapoor1958@example.com,19,Female,Single,2,3,Pharmacist,Part-time,35049,Y,Mumbai,0,N,N,568,Y
CUST1959,Meera Kapoor,meera.kapoor1959@example.com,39,Female,Single,1,0,IT Professional,Full-time,210827,Y,Patna,0,N,N,521,N
CUST1960,Neha Joshi,neha.joshi1960@example.com,20,Male,Single,1,3,Advocate,Full-time,59808,Y,Hyderabad,0,N,N,643,Y
CUST1961,Kavya Das,kavya.das1961@example.com,53,Female,Married,0,3,Doctor,Full-time,84602,Y,Kolkata,0,N,Y,592,Y
CUST1962,Meera Kulkarni,meera.kulkarni1962@example.com,52,Female,Married,3,1,Pharmacist,Part-time,227658,N,Pune,1,N,N,576,N
CUST1963,Rohit Iyer,rohit.iyer1963@example.com,41,Male,Married,2,1,Architect,Full-time,53431,N,Pune,3,N,Y,574,N
CUST1964,Pooja Malhotra,pooja.malhotra1964@example.com,34,Male,Married,3,1,Architect,Part-time,66390,N,Mumbai,2,N,Y,499,N
CUST1965,Pooja Mehta,pooja.mehta1965@example.com,37,Female,Married,1,4,Civil Servant,Full-time,202407,N,Bengaluru,2,N,Y,565,N
CUST1966,Riya Kapoor,riya.kapoor1966@example.com,48,Female,Married,1,0,Architect,Full-time,91608,Y,Ahmedabad,0,Y,Y,467,N
CUST1967,Neha Sinha,neha.sinha1967@example.com,25,Male,Single,3,3,Doctor,Full-time,40722,N,Bhopal,0,N,N,633,N
CUST1968,Vikram Sinha,vikram.sinha1968@example.com,50,Male,Single,0,1,Architect,Part-time,200673,N,Jaipur,0,Y,Y,667,N
CUST1969,Nikhil Iyer,nikhil.iyer1969@example.com,25,Male,Single,1,3,Homemaker,Full-time,144885,Y,Kolkata,0,N,Y,473,Y
CUST1970,Suresh Kulkarni,suresh.kulkarni1970@example.com,50,Male,Married,0,1,IT Professional,Full-time,169453,Y,Mumbai,2,Y,Y,530,Y
CUST1971,Pooja Reddy,pooja.reddy1971@example.com,48,Male,Married,3,2,Teacher,Part-time,76409,Y,Ahmedabad,3,Y,N,655,N
CUST1972,Rahul Reddy,rahul.reddy1972@example.com,23,Female,Single,0,4,Doctor,Part-time,33708,N,Indore,0,N,Y,639,Y
CUST1973,Sneha Banerjee,sneha.banerjee1973@example.com,31,Male,Married,1,4,Banker,Full-time,88433,Y,Jaipur,2,N,N,682,Y
CUST1974,Rohit Banerjee,rohit.banerjee1974@example.com,57,Male,Single,0,1,Advocate,Part-time,104909,N,Ahmedabad,0,N,Y,667,N
CUST1975,Priya Sharma,priya.sharma1975@example.com,57,Female,Single,1,4,Civil Servant,Part-time,54569,Y,Kolkata,0,N,Y,683,N
CUST1976,Riya Joshi,riya.joshi1976@example.com,38,Female,Single,3,4,Teacher,Part-time,218696,Y,Ahmedabad,0,N,N,686,Y
CUST1977,Meera Banerjee,meera.banerjee1977@example.com,19,Female,Single,1,2,Engineer,Full-time,53176,Y,Bhopal,0,N,N,582,Y
CUST1978,Vikram Reddy,vikram.reddy1978@example.com,49,Male,Married,2,3,Teacher,Full-time,186225,N,Kolkata,1,N,N,685,N
CUST1979,Rahul Kulkarni,rahul.kulkarni1979@example.com,35,Male,Single,2,3,Teacher,Full-time,81236,Y,Delhi,0,N,N,639,Y
CUST1980,Anjali Sinha,anjali.sinha1980@example.com,23,Male,Married,0,2,Teacher,Part-time,57265,Y,Bengaluru,2,Y,N,531,N
CUST1981,Meera Malhotra,meera.malhotra1981@example.com,38,Male,Single,3,0,Engineer,Full-time,26218,Y,Kochi,0,Y,N,566,N
CUST1982,Suresh Patel,suresh.patel1982@example.com,48,Female,Single,1,2,Engineer,Full-time,101066,Y,Patna,0,Y,N,627,Y
CUST1983,Neha Banerjee,neha.banerjee1983@example.com,59,Female,Single,2,3,Advocate,Part-time,107987,Y,Kolkata,0,Y,Y,523,Y
CUST1984,Nikhil Verma,nikhil.verma1984@example.com,43,Female,Single,0,2,Teacher,Part-time,239790,N,Bhopal,0,Y,N,539,N
CUST1985,Priya Mehta,priya.mehta1985@example.com,40,Male,Single,0,4,Doctor,Full-time,49579,N,Bengaluru,0,Y,N,533,N
CUST1986,Kavya Kulkarni,kavya.kulkarni1986@example.com,46,Female,Single,1,3,Civil Servant,Part-time,231060,Y,Hyderabad,0,Y,Y,575,N
CUST1987,Kavya Patel,kavya.patel1987@example.com,57,Male,Single,2,1,Banker,Full-time,131864,N,Pune,0,Y,N,522,N
CUST1988,Sneha Iyer,sneha.iyer1988@example.com,55,Female,Single,2,4,Civil Servant,Part-time,217962,Y,Lucknow,0,Y,Y,600,Y
CUST1989,Suresh Reddy,suresh.reddy1989@example.com,29,Female,Married,2,0,Pharmacist,Full-time,41054,N,Kochi,3,Y,N,487,Y
CUST1990,Pooja Banerjee,pooja.banerjee1990@example.com,33,Male,Married,2,3,Banker,Part-time,126754,N,Ahmedabad,1,N,N,664,N
CUST1991,Anjali Mehta,anjali.mehta1991@example.com,48,Female,Married,1,1,IT Professional,Full-time,40372,N,Lucknow,3,N,N,593,N
CUST1992,Riya Sinha,riya.sinha1992@example.com,59,Female,Married,2,1,Teacher,Full-time,187882,Y,Jaipur,2,Y,N,518,Y
CUST1993,Amit Sharma,amit.sharma1993@example.com,42,Female,Married,2,3,Architect,Full-time,75492,Y,Mumbai,1,Y,N,570,N
CUST1994,Rahul Das,rahul.das1994@example.com,51,Male,Married,1,4,Civil Servant,Part-time,29377,Y,Chandigarh,0,Y,Y,594,Y
CUST1995,Priya Sharma,priya.sharma1995@example.com,59,Female,Single,3,0,Civil Servant,Part-time,127828,Y,Chennai,0,Y,Y,550,Y
CUST1996,Nikhil Nair,nikhil.nair1996@example.com,60,Female,Married,2,4,Banker,Part-time,47664,N,Hyderabad,1,Y,Y,469,N
CUST1997,Arjun Banerjee,arjun.banerjee1997@example.com,49,Male,Single,2,4,Banker,Part-time,172727,N,Mumbai,0,N,N,557,N
CUST1998,Sneha Kapoor,sneha.kapoor1998@example.com,21,Female,Married,3,2,Advocate,Part-time,50290,N,Chennai,0,Y,Y,567,Y
CUST1999,Anjali Kapoor,anjali.kapoor1999@example.com,37,Female,Married,0,4,Advocate,Part-time,84069,N,Mumbai,2,Y,N,626,Y
CUST2000,Rahul Kulkarni,rahul.kulkarni2000@example.com,54,Male,Single,3,1,Civil Servant,Part-time,180536,N,Delhi,0,N,Y,642,Y
CUST2001,Amit Nair,amit.nair2001@example.com,47,Female,Married,2,4,IT Professional,Full-time,99486,Y,Bhopal,2,Y,Y,504,N
CUST2002,Anjali Joshi,anjali.joshi2002@example.com,28,Male,Single,2,3,Homemaker,Part-time,87337,Y,Hyderabad,0,N,Y,463,Y
CUST2003,Rohit Joshi,rohit.joshi2003@example.com,34,Male,Married,1,2,Pharmacist,Part-time,140190,N,Kochi,0,N,Y,686,N
CUST2004,Anjali Das,anjali.das2004@example.com,21,Male,Married,1,3,Banker,Full-time,31064,Y,Patna,2,Y,Y,644,N
CUST2005,Nikhil Sinha,nikhil.sinha2005@example.com,48,Female,Married,2,1,Architect,Part-time,231370,Y,Chandigarh,0,Y,Y,648,N
CUST2006,Riya Joshi,riya.joshi2006@example.com,35,Male,Married,3,1,Pharmacist,Part-time,110008,N,Bhopal,3,Y,Y,537,N
CUST2007,Amit Banerjee,amit.banerjee2007@example.com,29,Male,Single,3,3,IT Professional,Part-time,138769,Y,Bengaluru,0,Y,Y,547,Y
CUST2008,Priya Kulkarni,priya.kulkarni2008@example.com,53,Male,Single,3,1,Teacher,Full-time,73852,Y,Ahmedabad,0,N,Y,681,Y
CUST2009,Karan Das,karan.das2009@example.com,20,Male,Single,1,1,Civil Servant,Full-time,49802,N,Indore,0,N,Y,624,Y
CUST2010,Rohit Sharma,rohit.sharma2010@example.com,27,Male,Married,2,4,Pharmacist,Full-time,137260,N,Ahmedabad,3,N,N,549,N
CUST2011,Nikhil Nair,nikhil.nair2011@example.com,23,Female,Married,1,3,Banker,Part-time,32550,Y,Ahmedabad,1,N,N,601,Y
CUST2012,Meera Patel,meera.patel2012@example.com,52,Female,Single,1,3,Architect,Full-time,80787,N,Lucknow,0,Y,N,665,Y
CUST2013,Arjun Verma,arjun.verma2013@example.com,56,Female,Single,2,3,Homemaker,Full-time,170863,N,Bengaluru,0,N,N,511,N
CUST2014,Sneha Iyer,sneha.iyer2014@example.com,38,Female,Single,2,2,Advocate,Part-time,168810,N,Bengaluru,0,Y,Y,674,N
CUST2015,Pooja Nair,pooja.nair2015@example.com,45,Male,Single,3,2,Civil Servant,Part-time,179122,N,Indore,0,N,Y,510,Y
CUST2016,Neha Patel,neha.patel2016@example.com,44,Male,Married,0,4,Teacher,Full-time,90544,Y,Kochi,2,Y,Y,602,N
CUST2017,Sneha Kapoor,sneha.kapoor2017@example.com,22,Female,Single,2,4,Civil Servant,Full-time,62390,Y,Lucknow,0,N,Y,551,Y
CUST2018,Sneha Kulkarni,sneha.kulkarni2018@example.com,55,Female,Married,0,1,Architect,Full-time,196065,Y,Ahmedabad,0,N,Y,538,Y
CUST2019,Riya Iyer,riya.iyer2019@example.com,51,Female,Single,0,1,Advocate,Part-time,161014,Y,Kochi,0,N,Y,547,N
CUST2020,Arjun Nair,arjun.nair2020@example.com,30,Male,Married,1,3,Civil Servant,Full-time,57384,N,Patna,3,N,Y,670,Y
CUST2021,Neha Patel,neha.patel2021@example.com,39,Male,Married,2,0,Teacher,Full-time,189966,N,Ahmedabad,1,Y,N,675,N
CUST2022,Riya Banerjee,riya.banerjee2022@example.com,58,Female,Married,2,0,Doctor,Full-time,35273,N,Pune,1,N,Y,546,Y
CUST2023,Rohit Iyer,rohit.iyer2023@example.com,30,Male,Married,3,0,Engineer,Full-time,45907,Y,Mumbai,0,Y,Y,675,Y
CUST2024,Priya Sinha,priya.sinha2024@example.com,35,Male,Single,3,3,Pharmacist,Full-time,69183,Y,Lucknow,0,N,Y,454,Y
CUST2025,Pooja Sinha,pooja.sinha2025@example.com,47,Male,Single,1,4,Teacher,Part-time,225856,Y,Jaipur,0,Y,Y,602,N
CUST2026,Kavya Patel,kavya.patel2026@example.com,47,Female,Single,0,3,Teacher,Full-time,40078,Y,Patna,0,Y,Y,687,Y
CUST2027,Arjun Das,arjun.das2027@example.com,56,Male,Married,0,3,Architect,Full-time,96027,Y,Chandigarh,2,N,Y,675,N
CUST2028,Suresh Banerjee,suresh.banerjee2028@example.com,48,Male,Married,2,0,Doctor,Part-time,144098,Y,Kochi,1,Y,Y,463,N
CUST2029,Anjali Reddy,anjali.reddy2029@example.com,58,Male,Married,1,1,Engineer,Full-time,157861,Y,Jaipur,0,N,Y,683,Y
CUST2030,Nikhil Kulkarni,nikhil.kulkarni2030@example.com,41,Male,Single,2,1,Architect,Full-time,230581,Y,Hyderabad,0,N,N,657,Y
CUST2031,Nikhil Joshi,nikhil.joshi2031@example.com,60,Female,Married,1,3,Architect,Part-time,111544,N,Chandigarh,3,N,Y,514,N
CUST2032,Suresh Sharma,suresh.sharma2032@example.com,46,Female,Married,2,3,Doctor,Full-time,188466,N,Chandigarh,1,Y,Y,469,N
CUST2033,Riya Kapoor,riya.kapoor2033@example.com,40,Female,Single,0,4,Advocate,Part-time,172451,N,Ahmedabad,0,N,N,501,N
CUST2034,Vikram Reddy,vikram.reddy2034@example.com,50,Male,Single,0,2,Engineer,Full-time,174836,Y,Indore,0,Y,Y,479,N
CUST2035,Karan Mehta,karan.mehta2035@example.com,22,Male,Single,0,4,Teacher,Part-time,37231,N,Kochi,0,N,N,555,N
CUST2036,Rahul Gupta,rahul.gupta2036@example.com,37,Female,Single,3,1,Homemaker,Part-time,177998,Y,Mumbai,0,N,N,613,Y
CUST2037,Riya Nair,riya.nair2037@example.com,21,Male,Single,2,0,Civil Servant,Full-time,39888,Y,Jaipur,0,Y,N,508,N
CUST2038,Pooja Das,pooja.das2038@example.com,35,Female,Single,1,4,Civil Servant,Full-time,99735,N,Delhi,0,N,Y,540,N
CUST2039,Vikram Patel,vikram.patel2039@example.com,37,Female,Single,2,0,Architect,Full-time,196749,N,Kochi,0,N,N,531,Y
CUST2040,Vikram Joshi,vikram.joshi2040@example.com,54,Female,Single,0,3,Architect,Full-time,57906,Y,Chennai,0,Y,N,579,N
CUST2041,Kavya Kapoor,kavya.kapoor2041@example.com,38,Female,Married,1,2,Teacher,Full-time,225130,N,Pune,2,Y,N,588,N
CUST2042,Priya Kulkarni,priya.kulkarni2042@example.com,51,Female,Single,2,3,Homemaker,Full-time,134048,Y,Pune,0,Y,Y,661,Y
CUST2043,Anjali Sharma,anjali.sharma2043@example.com,53,Male,Single,0,4,Homemaker,Part-time,131561,Y,Jaipur,0,N,Y,625,Y
CUST2044,Rahul Sinha,rahul.sinha2044@example.com,46,Male,Single,1,0,Doctor,Part-time,225619,N,Chennai,0,Y,N,682,N
CUST2045,Riya Malhotra,riya.malhotra2045@example.com,28,Male,Single,0,0,Teacher,Full-time,59278,N,Patna,0,N,Y,468,Y
CUST2046,Sneha Reddy,sneha.reddy2046@example.com,43,Female,Single,2,0,IT Professional,Full-time,63513,N,Indore,0,Y,N,673,Y
CUST2047,Pooja Sinha,pooja.sinha2047@example.com,40,Female,Single,0,2,Doctor,Part-time,84580,Y,Pune,0,N,N,470,Y
CUST2048,Riya Sinha,riya.sinha2048@example.com,49,Male,Married,3,4,Advocate,Full-time,89743,N,Mumbai,1,Y,N,523,N
CUST2049,Rohit Iyer,rohit.iyer2049@example.com,28,Female,Married,3,4,Advocate,Part-time,64147,Y,Pune,2,N,Y,488,Y
CUST2050,Anjali Reddy,anjali.reddy2050@example.com,45,Male,Single,2,2,Civil Servant,Full-time,181097,N,Patna,0,N,N,544,N
CUST2051,Vikram Kulkarni,vikram.kulkarni2051@example.com,20,Female,Single,2,4,Pharmacist,Full-time,41927,Y,Chennai,0,Y,Y,575,Y
CUST2052,Rahul Sharma,rahul.sharma2052@example.com,60,Female,Single,3,2,Advocate,Full-time,213953,Y,Indore,0,Y,Y,686,N
CUST2053,Arjun Patel,arjun.patel2053@example.com,51,Male,Single,2,2,Architect,Part-time,48425,Y,Ahmedabad,0,N,Y,462,Y
CUST2054,Rahul Nair,rahul.nair2054@example.com,35,Male,Single,3,2,IT Professional,Part-time,101368,N,Kolkata,0,N,Y,540,Y
CUST2055,Amit Kulkarni,amit.kulkarni2055@example.com,22,Female,Single,0,0,Doctor,Full-time,46231,N,Hyderabad,0,N,Y,465,N
CUST2056,Sneha Patel,sneha.patel2056@example.com,36,Female,Single,3,4,Pharmacist,Full-time,177265,N,Chennai,0,Y,Y,623,Y
CUST2057,Vikram Mehta,vikram.mehta2057@example.com,56,Male,Married,2,2,Banker,Full-time,103049,N,Pune,2,Y,N,625,N
CUST2058,Sneha Reddy,sneha.reddy2058@example.com,45,Male,Single,1,0,Homemaker,Part-time,212213,N,Mumbai,0,N,Y,641,N
CUST2059,Arjun Mehta,arjun.mehta2059@example.com,56,Male,Married,3,4,Advocate,Part-time,138637,N,Kolkata,3,Y,Y,686,N
CUST2060,Riya Kapoor,riya.kapoor2060@example.com,37,Female,Married,3,0,IT Professional,Full-time,108958,N,Indore,2,N,Y,622,N
CUST2061,Amit Patel,amit.patel2061@example.com,42,Male,Single,3,1,Advocate,Part-time,209709,Y,Kolkata,0,Y,Y,510,N
CUST2062,Arjun Verma,arjun.verma2062@example.com,55,Male,Single,1,4,Architect,Full-time,65095,Y,Kolkata,0,N,N,660,Y
CUST2063,Rohit Sinha,rohit.sinha2063@example.com,60,Male,Single,1,2,Advocate,Part-time,152573,N,Hyderabad,0,N,Y,620,Y
CUST2064,Rohit Iyer,rohit.iyer2064@example.com,33,Female,Married,0,0,Doctor,Part-time,46984,N,Bhopal,2,N,N,664,N
CUST2065,Arjun Iyer,arjun.iyer2065@example.com,48,Male,Married,1,2,Advocate,Full-time,217752,Y,Ahmedabad,3,Y,N,541,N
CUST2066,Karan Nair,karan.nair2066@example.com,39,Female,Single,2,1,Architect,Full-time,140350,N,Patna,0,N,Y,697,Y
CUST2067,Arjun Iyer,arjun.iyer2067@example.com,55,Female,Married,2,4,Civil Servant,Part-time,46416,N,Indore,3,Y,Y,523,Y
CUST2068,Amit Iyer,amit.iyer2068@example.com,38,Female,Single,0,0,Engineer,Full-time,143823,N,Indore,0,Y,Y,499,N
CUST2069,Anjali Patel,anjali.patel2069@example.com,44,Male,Married,3,0,Advocate,Part-time,44653,Y,Jaipur,3,N,Y,687,N
CUST2070,Arjun Kulkarni,arjun.kulkarni2070@example.com,34,Female,Single,2,1,Engineer,Full-time,57501,N,Delhi,0,Y,N,600,Y
CUST2071,Suresh Mehta,suresh.mehta2071@example.com,21,Male,Married,3,0,Banker,Part-time,53438,N,Indore,0,Y,N,529,Y
CUST2072,Pooja Banerjee,pooja.banerjee2072@example.com,18,Male,Single,0,0,Banker,Full-time,48656,Y,Pune,0,Y,Y,455,N
CUST2073,Priya Malhotra,priya.malhotra2073@example.com,36,Male,Married,1,2,Pharmacist,Full-time,236406,N,Chandigarh,0,N,Y,510,N
CUST2074,Arjun Nair,arjun.nair2074@example.com,22,Female,Single,1,1,Advocate,Part-time,33118,Y,Lucknow,0,N,N,631,N
CUST2075,Rahul Gupta,rahul.gupta2075@example.com,20,Female,Single,2,0,Homemaker,Part-time,44008,N,Ahmedabad,0,Y,N,585,Y
CUST2076,Rohit Malhotra,rohit.malhotra2076@example.com,35,Male,Single,0,2,Homemaker,Full-time,63864,Y,Kochi,0,Y,N,596,Y
CUST2077,Arjun Malhotra,arjun.malhotra2077@example.com,42,Female,Single,2,0,Homemaker,Part-time,84551,N,Lucknow,0,N,N,678,Y
CUST2078,Meera Sharma,meera.sharma2078@example.com,60,Female,Married,2,3,Civil Servant,Full-time,239562,Y,Mumbai,2,N,N,647,Y
CUST2079,Suresh Joshi,suresh.joshi2079@example.com,24,Male,Single,1,4,Teacher,Full-time,38754,Y,Ahmedabad,0,Y,Y,536,N
CUST2080,Anjali Malhotra,anjali.malhotra2080@example.com,53,Female,Married,0,1,Civil Servant,Full-time,33597,N,Indore,2,N,Y,546,Y
CUST2081,Rahul Mehta,rahul.mehta2081@example.com,22,Female,Married,1,4,Banker,Part-time,64229,N,Bhopal,3,N,Y,494,Y
CUST2082,Pooja Sinha,pooja.sinha2082@example.com,20,Female,Single,2,0,Homemaker,Full-time,49574,N,Jaipur,0,Y,Y,573,Y
CUST2083,Kavya Nair,kavya.nair2083@example.com,57,Female,Single,3,0,Homemaker,Full-time,243904,N,Lucknow,0,N,N,612,N
CUST2084,Rohit Sharma,rohit.sharma2084@example.com,18,Male,Single,1,2,Homemaker,Part-time,43259,N,Kolkata,0,N,Y,522,N
CUST2085,Neha Sharma,neha.sharma2085@example.com,20,Female,Single,3,1,Architect,Full-time,52369,N,Kochi,0,N,Y,509,Y
CUST2086,Vikram Kulkarni,vikram.kulkarni2086@example.com,47,Female,Married,3,0,Civil Servant,Full-time,118106,N,Lucknow,0,Y,Y,502,N
CUST2087,Suresh Kapoor,suresh.kapoor2087@example.com,60,Male,Married,3,3,IT Professional,Part-time,161979,Y,Jaipur,0,N,N,528,Y
CUST2088,Amit Kapoor,amit.kapoor2088@example.com,38,Male,Single,3,3,Banker,Full-time,236729,Y,Chennai,0,N,N,498,N
CUST2089,Arjun Mehta,arjun.mehta2089@example.com,36,Female,Single,1,2,Advocate,Part-time,101752,Y,Chennai,0,N,Y,555,N
CUST2090,Rahul Banerjee,rahul.banerjee2090@example.com,51,Female,Single,0,0,Pharmacist,Full-time,38260,N,Patna,0,Y,Y,485,Y
CUST2091,Riya Banerjee,riya.banerjee2091@example.com,52,Male,Single,3,1,Architect,Part-time,158536,N,Ahmedabad,0,Y,Y,691,Y
CUST2092,Suresh Patel,suresh.patel2092@example.com,55,Female,Married,2,1,Doctor,Part-time,223489,Y,Pune,2,N,N,471,Y
CUST2093,Pooja Joshi,pooja.joshi2093@example.com,26,Female,Married,0,4,Teacher,Part-time,60848,N,Bhopal,3,Y,Y,627,Y
CUST2094,Rahul Das,rahul.das2094@example.com,37,Female,Single,1,4,Teacher,Full-time,76763,Y,Mumbai,0,Y,N,577,N
CUST2095,Karan Gupta,karan.gupta2095@example.com,57,Female,Single,3,2,Civil Servant,Full-time,235150,Y,Mumbai,0,Y,Y,518,N
CUST2096,Anjali Patel,anjali.patel2096@example.com,41,Female,Married,3,1,Advocate,Full-time,150540,Y,Chandigarh,1,N,Y,624,N
CUST2097,Priya Sharma,priya.sharma2097@example.com,45,Female,Single,1,2,Pharmacist,Part-time,173854,N,Lucknow,0,Y,N,541,Y
CUST2098,Rohit Patel,rohit.patel2098@example.com,53,Male,Married,1,3,Pharmacist,Full-time,236782,Y,Bhopal,2,Y,Y,456,Y
CUST2099,Anjali Malhotra,anjali.malhotra2099@example.com,35,Male,Married,1,4,Pharmacist,Part-time,95441,N,Kolkata,2,N,N,456,Y
CUST2100,Arjun Mehta,arjun.mehta2100@example.com,34,Male,Single,3,3,Engineer,Full-time,46710,Y,Bengaluru,0,N,Y,544,N
CUST2101,Meera Gupta,meera.gupta2101@example.com,30,Female,Married,0,4,Doctor,Part-time,140000,Y,Jaipur,2,Y,Y,700,N
CUST2102,Priya Malhotra,priya.malhotra2102@example.com,57,Male,Married,1,2,Advocate,Full-time,225630,Y,Patna,1,N,Y,607,Y
CUST2103,Amit Nair,amit.nair2103@example.com,19,Female,Single,1,1,Architect,Full-time,48546,N,Delhi,0,N,N,641,N
CUST2104,Pooja Kapoor,pooja.kapoor2104@example.com,23,Male,Married,3,4,Advocate,Full-time,38356,Y,Mumbai,0,Y,Y,612,Y
CUST2105,Rohit Mehta,rohit.mehta2105@example.com,51,Male,Married,0,4,Doctor,Full-time,215687,Y,Chennai,0,Y,N,672,Y
CUST2106,Suresh Sinha,suresh.sinha2106@example.com,18,Female,Single,1,1,Teacher,Full-time,42320,N,Chennai,0,N,Y,614,N
CUST2107,Amit Malhotra,amit.malhotra2107@example.com,38,Male,Single,1,1,Pharmacist,Full-time,115978,N,Chennai,0,Y,Y,521,N
CUST2108,Vikram Verma,vikram.verma2108@example.com,54,Female,Married,2,3,Homemaker,Full-time,241267,Y,Delhi,1,Y,N,466,N
CUST2109,Pooja Malhotra,pooja.malhotra2109@example.com,48,Female,Single,2,3,Teacher,Part-time,37595,Y,Chennai,0,N,Y,648,N
CUST2110,Riya Kapoor,riya.kapoor2110@example.com,47,Male,Single,0,4,IT Professional,Full-time,185032,Y,Chandigarh,0,Y,Y,657,N
CUST2111,Neha Patel,neha.patel2111@example.com,23,Male,Married,0,0,Architect,Full-time,58212,N,Kolkata,3,N,N,507,N
CUST2112,Sneha Reddy,sneha.reddy2112@example.com,53,Female,Married,3,0,Advocate,Part-time,70640,N,Ahmedabad,0,Y,N,638,N
CUST2113,Meera Gupta,meera.gupta2113@example.com,46,Male,Married,2,2,Homemaker,Full-time,177618,N,Indore,0,Y,N,578,N
CUST2114,Meera Sinha,meera.sinha2114@example.com,35,Female,Single,1,0,Civil Servant,Full-time,91008,N,Pune,0,Y,Y,682,Y
CUST2115,Nikhil Mehta,nikhil.mehta2115@example.com,26,Male,Single,1,0,Engineer,Full-time,100992,N,Bengaluru,0,Y,Y,605,Y
CUST2116,Karan Kulkarni,karan.kulkarni2116@example.com,53,Male,Single,3,1,Pharmacist,Full-time,206900,N,Bengaluru,0,Y,N,622,N
CUST2117,Rohit Nair,rohit.nair2117@example.com,34,Male,Married,2,3,Engineer,Full-time,80336,N,Patna,1,N,Y,659,Y
